State_1,State_2,State_3,State_4,State_5,State_6,State_7,State_8,State_9,State_10
0.2857142857142857,0.09523809523809523,0.0,0.38095238095238093,0.0,0.0,0.14285714285714285,0.0,0.09523809523809523,0.0
0.0,0.21428571428571427,0.0,0.35714285714285715,0.07142857142857142,0.0,0.14285714285714285,0.0,0.14285714285714285,0.07142857142857142
0.10526315789473684,0.0,0.42105263157894735,0.3157894736842105,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0
0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2
0.41379310344827586,0.0,0.0,0.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
0.21428571428571427,0.14285714285714285,0.0,0.4642857142857143,0.0,0.0,0.14285714285714285,0.0,0.03571428571428571,0.0
0.6086956521739131,0.06521739130434782,0.0,0.17391304347826086,0.08695652173913043,0.0,0.021739130434782608,0.021739130434782608,0.0,0.021739130434782608
0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.6,0.0
0.12903225806451613,0.12903225806451613,0.06451612903225806,0.22580645161290322,0.0,0.0,0.12903225806451613,0.03225806451612903,0.0967741935483871,0.1935483870967742
